sequenceID,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
349,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
350,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
351,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
352,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
353,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
354,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
355,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 2), (0, 0))","((0, 2), (0, 0))","((0, 2), (0, 0))","((0, 2), (0, 0))","((0, 2), (0, 0))","((0, 2), (0, 0))","((0, 2), (0, 0))","((0, 2), (0, 0))","((0, 2), (0, 0))","((0, 2), (0, 0))","((0, 2), (0, 0))"
356,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 1), (1, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
357,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
358,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
359,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
360,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
361,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
362,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (0, 0))","((1, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
363,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
364,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
365,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
366,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
367,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
368,"((3, 0), (2, 0))","((3, 0), (2, 0))","((3, 0), (2, 0))","((3, 0), (2, 0))","((3, 0), (2, 0))","((3, 0), (2, 0))","((3, 0), (2, 0))","((2, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))"
369,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
370,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))"
371,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
372,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
373,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
374,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
375,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
376,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
377,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
378,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
379,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
380,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
381,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
382,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((1, 0), (0, 0))","((1, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
383,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
384,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
385,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 0))"
386,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
387,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (0, 0))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))"
388,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
389,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
390,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
391,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 1), (0, 0))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))"
392,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
393,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))","((0, 1), (0, 1))"
394,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
395,"((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
396,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((1, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
397,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
398,"((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((2, 0), (1, 0))","((0, 0), (1, 0))","((0, 0), (0, 0))","((0, 0), (0, 0))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))","((0, 0), (0, 1))"
